Experiment,Date,Ping_Target,Tracked_Interface,Fail_Start_Time,Fail_End_Time,Failover_Duration_sec,Ping_Loss_Duration_sec,Total_Pings,Successful_Pings,Lost_Pings,Packet_Loss_Percent,Avg_Latency_ms,Min_Latency_ms,Max_Latency_ms,CPU_Before,CPU_After,Jitter_ms,Median_Latency_ms,Latency_95th_ms,Latency_99th_ms
241,2025-12-12 03:27:36,1.1.1.1,GigabitEthernet0/0,2.339,11.448,9.1092,9.1092,133,124,9,6.7669172932330826,8.135109178481564,4.649162292480469,24.697542190551758,2.0,7.0,4.004,7.02,19.113,22.941
242,2025-12-12 03:28:05,1.1.1.1,GigabitEthernet0/0,2.336,10.431,8.095,8.095,132,124,8,6.0606060606060606,7.947962130269697,4.002094268798828,28.580665588378906,1.0,3.0,4.185,6.729,15.384,23.471
243,2025-12-12 03:28:34,1.1.1.1,GigabitEthernet0/0,2.241,10.34,8.0988,8.0988,132,124,8,6.0606060606060606,7.3463243822897635,4.57310676574707,13.38958740234375,2.0,5.0,1.913,6.927,11.276,12.339
244,2025-12-12 03:29:03,1.1.1.1,GigabitEthernet0/0,2.253,11.364,9.1104,9.1104,136,127,9,6.61764705882353,7.288598638819897,3.894805908203125,29.459238052368164,2.0,7.0,2.482,6.805,9.98,11.127
245,2025-12-12 03:29:33,1.1.1.1,GigabitEthernet0/0,2.254,13.385,11.131,11.131,142,131,11,7.746478873239436,6.603301026438939,4.543542861938477,11.086702346801758,0.0,3.0,1.245,6.335,8.758,9.852
246,2025-12-12 03:30:04,1.1.1.1,GigabitEthernet0/0,2.283,11.392,9.1085,9.1085,139,130,9,6.474820143884892,6.858708308293269,4.150867462158203,17.37689971923828,3.0,3.0,1.703,6.622,9.478,11.309
247,2025-12-12 03:30:34,1.1.1.1,GigabitEthernet0/0,2.23,12.35,10.1201,10.1201,130,120,10,7.6923076923076925,7.843627532323201,4.398584365844727,29.140233993530273,2.0,2.0,3.771,6.874,14.953,21.387
248,2025-12-12 03:31:05,1.1.1.1,GigabitEthernet0/0,2.262,13.396,11.134,11.134,140,129,11,7.857142857142857,6.824648657510447,4.31370735168457,17.455339431762695,2.0,2.0,1.804,6.356,10.5,11.172
249,2025-12-12 03:31:37,1.1.1.1,GigabitEthernet0/0,2.317,12.439,10.1219,10.1219,142,132,10,7.042253521126761,6.884020386320172,4.034757614135742,12.911081314086914,2.0,2.0,1.282,6.789,8.912,9.803
250,2025-12-12 03:32:07,1.1.1.1,GigabitEthernet0/0,2.288,11.399,9.1108,9.1108,130,121,9,6.923076923076923,8.124384998290006,4.311800003051758,31.363248825073242,6.0,3.0,3.716,6.95,12.219,21.721
251,2025-12-12 03:32:37,1.1.1.1,GigabitEthernet0/0,2.285,12.407,10.1215,10.1215,143,133,10,6.993006993006993,6.5479350269288945,4.090547561645508,11.803150177001953,1.0,2.0,1.293,6.39,8.587,9.638
252,2025-12-12 03:33:08,1.1.1.1,GigabitEthernet0/0,2.248,12.371,10.1221,10.1221,134,124,10,7.462686567164178,7.396972948505033,4.036664962768555,21.112918853759766,1.0,3.0,2.491,6.824,11.692,15.959
253,2025-12-12 03:33:39,1.1.1.1,GigabitEthernet0/0,2.309,11.419,9.1102,9.1102,129,120,9,6.976744186046512,8.442793289820353,3.7348270416259766,29.967784881591797,8.0,3.0,4.198,7.223,14.384,23.771
254,2025-12-12 03:34:09,1.1.1.1,GigabitEthernet0/0,2.288,14.438,12.1499,12.1499,138,126,12,8.695652173913043,7.448790565369621,4.565238952636719,12.479305267333984,1.0,7.0,1.416,7.31,9.758,11.538
255,2025-12-12 03:34:41,1.1.1.1,GigabitEthernet0/0,2.261,12.383,10.1227,10.1227,136,126,10,7.352941176470589,7.2895912897019155,4.535436630249023,13.944387435913086,3.0,8.0,1.445,7.049,9.712,11.04
256,2025-12-12 03:35:12,1.1.1.1,GigabitEthernet0/0,2.255,13.388,11.1324,11.1324,143,132,11,7.6923076923076925,6.482575878952488,3.9904117584228516,17.292499542236328,1.0,1.0,1.483,6.218,8.697,10.773
257,2025-12-12 03:35:44,1.1.1.1,GigabitEthernet0/0,2.271,14.418,12.1461,12.1461,136,124,12,8.823529411764707,7.39431958044729,4.0302276611328125,27.161121368408203,2.0,7.0,2.566,6.96,9.521,14.859
258,2025-12-12 03:36:17,1.1.1.1,GigabitEthernet0/0,2.253,12.373,10.1204,10.1204,137,127,10,7.2992700729927,7.13398888355165,3.841876983642578,12.842655181884766,1.0,6.0,1.492,7.089,9.506,11.186
259,2025-12-12 03:36:48,1.1.1.1,GigabitEthernet0/0,2.283,12.405,10.1217,10.1217,139,129,10,7.194244604316546,7.04295136207758,4.653215408325195,13.474702835083008,1.0,8.0,1.491,6.807,9.758,10.64
260,2025-12-12 03:37:19,1.1.1.1,GigabitEthernet0/0,2.252,12.374,10.1215,10.1215,138,128,10,7.246376811594203,6.889192387461662,4.257917404174805,18.879175186157227,1.0,9.0,2.059,6.524,8.918,14.916
261,2025-12-12 03:37:49,1.1.1.1,GigabitEthernet0/0,2.256,5.292,3.0362,3.0362,126,123,3,2.380952380952381,7.685748542227397,0,41.31579399108887,1.0,,3.675,7.257,10.709,15.771
262,2025-12-12 03:38:13,1.1.1.1,GigabitEthernet0/0,2.241,,,,141,121,20,14.184397163120568,7.952569930021428,4.585027694702148,23.576021194458008,,0,3.759,6.982,16.078,22.309
263,2025-12-12 03:38:51,1.1.1.1,GigabitEthernet0/0,2.237,,,,131,111,20,15.267175572519085,9.406025345261032,4.324197769165039,39.20459747314453,,0,5.665,7.51,20.343,30.092
264,2025-12-12 03:39:30,1.1.1.1,GigabitEthernet0/0,2.292,12.412,10.1197,10.1197,135,125,10,7.4074074074074066,7.891119003295898,4.577159881591797,33.08367729187012,,7.0,3.976,7.079,12.969,25.429
265,2025-12-12 03:40:01,1.1.1.1,GigabitEthernet0/0,2.232,11.34,9.1089,9.1089,127,118,9,7.086614173228346,8.200607057345115,4.296541213989258,26.925086975097656,2.0,6.0,4.197,7.285,20.582,24.266
266,2025-12-12 03:40:30,1.1.1.1,GigabitEthernet0/0,2.227,13.361,11.1338,11.1338,139,128,11,7.913669064748201,6.868736818432808,4.364490509033203,14.876365661621094,2.0,2.0,1.722,6.429,9.578,11.993
267,2025-12-12 03:41:02,1.1.1.1,GigabitEthernet0/0,2.309,11.418,9.1094,9.1094,127,118,9,7.086614173228346,8.650310968948624,3.575563430786133,41.191816329956055,2.0,8.0,5.429,6.961,20.046,28.25
268,2025-12-12 03:41:32,1.1.1.1,GigabitEthernet0/0,2.282,11.39,9.108,9.108,129,120,9,6.976744186046512,8.06816816329956,4.023551940917969,23.799657821655273,3.0,8.0,4.058,6.94,19.727,22.087
269,2025-12-12 03:42:02,1.1.1.1,GigabitEthernet0/0,2.305,11.422,9.1161,9.1161,141,132,9,6.382978723404255,6.741875951940363,4.014730453491211,11.674165725708008,2.0,8.0,1.312,6.464,8.829,10.041
270,2025-12-12 03:42:31,1.1.1.1,GigabitEthernet0/0,2.249,14.397,12.1482,12.1482,139,127,12,8.633093525179856,7.039182768093319,4.474401473999023,24.799585342407227,2.0,2.0,2.329,6.6,10.032,12.761
271,2025-12-12 03:43:04,1.1.1.1,GigabitEthernet0/0,2.278,10.374,8.096,8.096,136,128,8,5.88235294117647,7.169798016548157,4.506349563598633,59.61489677429199,1.0,7.0,4.833,6.568,9.025,11.85
272,2025-12-12 03:43:33,1.1.1.1,GigabitEthernet0/0,2.287,11.4,9.1123,9.1123,135,126,9,6.666666666666667,7.445403507777622,3.7932395935058594,25.241851806640625,1.0,8.0,2.588,7.056,11.461,14.77
273,2025-12-12 03:44:03,1.1.1.1,GigabitEthernet0/0,2.323,12.445,10.1218,10.1218,140,130,10,7.142857142857142,7.101119481600248,4.102945327758789,13.612508773803711,2.0,7.0,1.479,6.831,9.718,10.561
274,2025-12-12 03:44:33,1.1.1.1,GigabitEthernet0/0,2.253,11.362,9.109,9.109,135,126,9,6.666666666666667,7.0245663324991865,4.258632659912109,13.476848602294922,1.0,7.0,1.598,6.828,9.387,12.128
275,2025-12-12 03:45:03,1.1.1.1,GigabitEthernet0/0,2.271,11.381,9.1092,9.1092,133,124,9,6.7669172932330826,7.609659625637915,5.161046981811523,29.770851135253906,1.0,,2.994,6.967,9.852,16.318
276,2025-12-12 03:45:33,1.1.1.1,GigabitEthernet0/0,2.258,12.38,10.1226,10.1226,127,117,10,7.874015748031496,8.387455573448769,4.002809524536133,39.23630714416504,4.0,1.0,4.967,7.031,14.901,25.751
277,2025-12-12 03:46:04,1.1.1.1,GigabitEthernet0/0,2.236,12.359,10.1223,10.1223,132,122,10,7.575757575757576,7.670973168044794,4.625082015991211,22.719860076904297,2.0,6.0,2.756,7.044,11.405,20.233
278,2025-12-12 03:46:34,1.1.1.1,GigabitEthernet0/0,2.257,10.358,8.1007,8.1007,138,130,8,5.797101449275362,6.764331230750451,3.945589065551758,14.77956771850586,0.0,6.0,1.372,6.577,8.875,9.982
279,2025-12-12 03:47:03,1.1.1.1,GigabitEthernet0/0,2.286,12.407,10.1208,10.1208,129,119,10,7.751937984496124,8.508239473615374,4.438161849975586,54.05092239379883,2.0,2.0,5.496,7.399,14.777,23.902
280,2025-12-12 03:47:34,1.1.1.1,GigabitEthernet0/0,2.211,12.332,10.1217,10.1217,131,121,10,7.633587786259542,7.62917384628422,3.434896469116211,18.474340438842773,1.0,2.0,2.298,7.147,10.546,15.318
281,2025-12-12 03:48:04,1.1.1.1,GigabitEthernet0/0,2.267,13.401,11.1341,11.1341,142,131,11,7.746478873239436,6.742488336927108,4.532814025878906,10.138750076293945,1.0,8.0,1.238,6.631,8.947,9.786
282,2025-12-12 03:48:36,1.1.1.1,GigabitEthernet0/0,2.268,13.399,11.1317,11.1317,138,127,11,7.971014492753622,7.186050490131528,4.445552825927734,13.863325119018555,2.0,5.0,1.466,6.807,9.633,11.751
283,2025-12-12 03:49:08,1.1.1.1,GigabitEthernet0/0,2.266,11.376,9.1103,9.1103,135,126,9,6.666666666666667,7.298081640213255,4.2896270751953125,12.93802261352539,0.0,8.0,1.454,7.214,9.525,11.111
284,2025-12-12 03:49:38,1.1.1.1,GigabitEthernet0/0,2.28,11.39,9.1099,9.1099,135,126,9,6.666666666666667,7.401602608816964,3.4389495849609375,13.892889022827148,1.0,6.0,1.595,7.17,10.128,11.704
285,2025-12-12 03:50:08,1.1.1.1,GigabitEthernet0/0,2.237,11.345,9.1079,9.1079,135,126,9,6.666666666666667,7.071669139559307,4.061222076416016,15.047311782836914,1.0,7.0,1.929,6.706,10.405,12.851
286,2025-12-12 03:50:38,1.1.1.1,GigabitEthernet0/0,2.234,11.344,9.1095,9.1095,138,129,9,6.521739130434782,6.718105123948681,4.202127456665039,10.699033737182617,2.0,3.0,1.25,6.444,9.126,9.686
287,2025-12-12 03:51:08,1.1.1.1,GigabitEthernet0/0,2.276,12.397,10.121,10.121,132,122,10,7.575757575757576,7.909385884394411,4.106760025024414,36.89742088317871,3.0,6.0,4.724,6.724,12.621,28.673
288,2025-12-12 03:51:39,1.1.1.1,GigabitEthernet0/0,2.227,13.361,11.134,11.134,129,118,11,8.527131782945736,8.096521183595819,4.166841506958008,25.992870330810547,3.0,8.0,3.966,7.054,19.662,22.155
289,2025-12-12 03:52:10,1.1.1.1,GigabitEthernet0/0,2.237,13.376,11.1396,11.1396,135,124,11,8.148148148148149,7.331723167050269,4.632472991943359,16.6013240814209,1.0,1.0,2.088,6.875,11.42,14.343
290,2025-12-12 03:52:42,1.1.1.1,GigabitEthernet0/0,2.262,12.384,10.1219,10.1219,124,114,10,8.064516129032258,9.021671194779245,4.757404327392578,40.73309898376465,1.0,2.0,5.473,7.166,21.046,27.869
291,2025-12-12 03:53:13,1.1.1.1,GigabitEthernet0/0,2.311,12.431,10.1208,10.1208,138,128,10,7.246376811594203,7.3018912225961685,4.093647003173828,42.10209846496582,1.0,2.0,3.551,7.051,9.216,11.708
292,2025-12-12 03:53:44,1.1.1.1,GigabitEthernet0/0,2.271,12.395,10.1246,10.1246,141,131,10,7.092198581560284,6.72949543436065,3.7288665771484375,10.377883911132812,2.0,2.0,1.035,6.549,8.686,8.969
293,2025-12-12 03:54:14,1.1.1.1,GigabitEthernet0/0,2.244,14.388,12.1439,12.1439,140,128,12,8.571428571428571,6.9474950432777405,3.9179325103759766,10.187864303588867,0.0,6.0,1.266,6.68,9.31,9.859
294,2025-12-12 03:54:47,1.1.1.1,GigabitEthernet0/0,2.247,11.357,9.1097,9.1097,134,125,9,6.7164179104477615,7.394039154052734,4.839420318603516,17.420291900634766,3.0,7.0,1.89,7.068,11.345,13.447
295,2025-12-12 03:55:17,1.1.1.1,GigabitEthernet0/0,2.236,12.358,10.1221,10.1221,137,127,10,7.2992700729927,6.9551411576158415,3.445148468017578,33.60128402709961,1.0,7.0,2.956,6.335,10.068,14.591
296,2025-12-12 03:55:48,1.1.1.1,GigabitEthernet0/0,2.249,12.372,10.1226,10.1226,139,129,10,7.194244604316546,6.8116557690524315,4.032611846923828,14.32490348815918,2.0,8.0,1.522,6.524,9.474,10.62
297,2025-12-12 03:56:18,1.1.1.1,GigabitEthernet0/0,2.251,12.372,10.1217,10.1217,135,125,10,7.4074074074074066,7.342611312866211,3.7817955017089844,14.56761360168457,1.0,,2.118,7.112,11.826,13.424
298,2025-12-12 03:56:49,1.1.1.1,GigabitEthernet0/0,2.234,11.34,9.1059,9.1059,131,122,9,6.870229007633588,7.663484479560227,4.087686538696289,22.623538970947266,3.0,8.0,3.47,6.819,13.774,21.772
299,2025-12-12 03:57:19,1.1.1.1,GigabitEthernet0/0,2.241,13.375,11.1338,11.1338,139,128,11,7.913669064748201,6.879813969135284,3.6020278930664062,18.18704605102539,1.0,2.0,1.756,6.533,9.734,10.658
300,2025-12-12 03:57:51,1.1.1.1,GigabitEthernet0/0,2.289,4.314,2.0244,2.0244,127,125,2,1.574803149606299,7.47691535949707,0,15.296459197998047,2.0,,2.346,7.064,12.041,13.674
301,2025-12-12 03:58:13,1.1.1.1,GigabitEthernet0/0,2.271,13.41,11.1384,11.1384,141,130,11,7.801418439716312,7.060856085557204,4.21452522277832,31.517982482910156,,5.0,3.157,6.318,11.565,16.235
302,2025-12-12 03:58:45,1.1.1.1,GigabitEthernet0/0,2.228,11.336,9.1081,9.1081,129,120,9,6.976744186046512,7.918763160705566,4.147052764892578,22.467613220214844,2.0,8.0,2.551,7.483,11.761,15.753
303,2025-12-12 03:59:15,1.1.1.1,GigabitEthernet0/0,2.264,10.361,8.0971,8.0971,136,128,8,5.88235294117647,7.058074697852135,4.141092300415039,13.352155685424805,2.0,5.0,1.498,6.982,9.359,10.631
304,2025-12-12 03:59:44,1.1.1.1,GigabitEthernet0/0,2.249,11.358,9.1098,9.1098,133,124,9,6.7669172932330826,7.432005097789149,4.411220550537109,13.955354690551758,5.0,3.0,1.65,7.069,10.323,11.68
305,2025-12-12 04:00:14,1.1.1.1,GigabitEthernet0/0,2.215,13.348,11.1335,11.1335,131,120,11,8.396946564885496,7.843269904454549,4.389286041259766,29.099702835083008,2.0,9.0,3.605,7.116,11.783,22.544
306,2025-12-12 04:00:45,1.1.1.1,GigabitEthernet0/0,2.228,14.371,12.1434,12.1434,134,122,12,8.955223880597014,7.550970452730773,4.640102386474609,33.74505043029785,3.0,1.0,3.808,6.758,10.261,18.454
307,2025-12-12 04:01:18,1.1.1.1,GigabitEthernet0/0,2.233,11.344,9.1111,9.1111,122,113,9,7.377049180327869,9.00063472511494,4.3582916259765625,34.58046913146973,1.0,8.0,5.596,7.157,23.684,26.642
308,2025-12-12 04:01:48,1.1.1.1,GigabitEthernet0/0,2.22,12.343,10.1225,10.1225,136,126,10,7.352941176470589,7.035919598170689,4.716396331787109,19.390344619750977,2.0,2.0,2.163,6.477,10.374,14.765
309,2025-12-12 04:02:19,1.1.1.1,GigabitEthernet0/0,2.276,10.376,8.0996,8.0996,130,122,8,6.153846153846154,7.969957883240746,4.112005233764648,25.984764099121094,1.0,6.0,2.965,7.243,12.046,16.541
310,2025-12-12 04:02:48,1.1.1.1,GigabitEthernet0/0,2.261,9.346,7.0851,7.0851,126,119,7,5.555555555555555,8.104494639805385,0,37.99772262573242,3.0,,5.26,6.777,21.378,27.401
311,2025-12-12 04:03:16,1.1.1.1,GigabitEthernet0/0,1.816,2.828,1.0122,1.0122,103,102,1,0.9708737864077669,7.398864802192239,4.131793975830078,12.881040573120117,,,1.727,7.197,10.566,12.222
312,2025-12-12 04:03:37,1.1.1.1,GigabitEthernet0/0,2.245,,,,148,128,20,13.513513513513514,6.9724395871162415,4.335880279541016,14.724254608154297,,0,1.981,6.479,10.707,14.044
313,2025-12-12 04:04:16,1.1.1.1,GigabitEthernet0/0,2.268,,,,149,129,20,13.422818791946309,7.065793340520341,3.878355026245117,16.854286193847656,,0,2.266,6.539,11.753,16.139
314,2025-12-12 04:04:54,1.1.1.1,GigabitEthernet0/0,2.284,,,,144,124,20,13.88888888888889,7.880051289835284,4.395008087158203,52.94036865234375,,0,4.808,7.124,10.8,19.174
315,2025-12-12 04:05:32,1.1.1.1,GigabitEthernet0/0,2.259,,,,145,125,20,13.793103448275861,7.505533218383789,4.731893539428711,28.522491455078125,,0,2.948,7.021,9.3,12.838
316,2025-12-12 04:06:11,1.1.1.1,GigabitEthernet0/0,2.295,13.433,11.1379,11.1379,126,115,11,8.73015873015873,9.38915791718856,4.381418228149414,33.07223320007324,,1.0,5.261,7.537,19.663,29.649
317,2025-12-12 04:06:43,1.1.1.1,GigabitEthernet0/0,2.217,12.338,10.121,10.121,133,123,10,7.518796992481203,7.408295220475856,3.8254261016845703,21.30889892578125,2.0,3.0,2.655,6.891,9.177,18.886
318,2025-12-12 04:07:13,1.1.1.1,GigabitEthernet0/0,2.215,11.327,9.1112,9.1112,128,119,9,7.03125,7.96360128066119,4.590272903442383,23.561716079711914,1.0,2.0,3.229,7.099,15.763,17.874
319,2025-12-12 04:07:43,1.1.1.1,GigabitEthernet0/0,2.228,11.336,9.1084,9.1084,133,124,9,6.7669172932330826,7.320242543374339,0,21.576404571533203,3.0,3.0,2.599,6.708,11.493,15.824
320,2025-12-12 04:08:13,1.1.1.1,GigabitEthernet0/0,2.23,11.339,9.1086,9.1086,136,127,9,6.61764705882353,6.953731296569344,4.192829132080078,19.330739974975586,1.0,8.0,1.898,6.613,9.483,13.351
321,2025-12-12 04:08:43,1.1.1.1,GigabitEthernet0/0,2.254,13.385,11.1306,11.1306,139,128,11,7.913669064748201,7.006620988249779,4.116058349609375,15.151500701904297,2.0,2.0,1.558,6.7,9.611,10.801
322,2025-12-12 04:09:15,1.1.1.1,GigabitEthernet0/0,2.271,13.405,11.1346,11.1346,140,129,11,7.857142857142857,7.030520328255587,4.178762435913086,12.398719787597656,4.0,2.0,1.412,7.011,9.31,10.316
323,2025-12-12 04:09:47,1.1.1.1,GigabitEthernet0/0,2.263,13.4,11.1365,11.1365,136,125,11,8.088235294117647,7.371116638183594,4.4956207275390625,41.75162315368652,1.0,7.0,3.6,6.875,9.361,12.85
324,2025-12-12 04:10:18,1.1.1.1,GigabitEthernet0/0,2.273,10.371,8.098,8.098,133,125,8,6.015037593984962,7.360984802246094,4.726886749267578,24.093151092529297,1.0,5.0,2.824,6.864,9.619,20.424
325,2025-12-12 04:10:47,1.1.1.1,GigabitEthernet0/0,2.293,12.415,10.1213,10.1213,138,128,10,7.246376811594203,7.179653272032738,4.013299942016602,13.301610946655273,2.0,,1.408,7.03,9.408,11.511
326,2025-12-12 04:11:18,1.1.1.1,GigabitEthernet0/0,2.234,11.351,9.117,9.117,130,121,9,6.923076923076923,7.7614291640352615,4.476070404052734,19.50693130493164,1.0,2.0,2.544,7.252,12.024,16.323
327,2025-12-12 04:11:48,1.1.1.1,GigabitEthernet0/0,2.22,14.366,12.146,12.146,130,118,12,9.230769230769232,8.04319422123796,4.657506942749023,29.38365936279297,1.0,8.0,4.253,6.737,16.403,24.519
328,2025-12-12 04:12:20,1.1.1.1,GigabitEthernet0/0,2.237,10.336,8.0985,8.0985,134,126,8,5.970149253731343,7.221066762530614,4.307270050048828,17.520904541015625,1.0,4.0,1.707,7.062,9.611,10.616
329,2025-12-12 04:12:49,1.1.1.1,GigabitEthernet0/0,2.248,12.38,10.1313,10.1313,135,125,10,7.4074074074074066,7.349771499633789,4.098415374755859,16.39842987060547,4.0,1.0,1.983,6.979,11.036,12.525
330,2025-12-12 04:13:20,1.1.1.1,GigabitEthernet0/0,2.206,11.315,9.1091,9.1091,132,123,9,6.8181818181818175,7.340621172897214,4.234790802001953,20.75815200805664,4.0,3.0,2.561,6.935,11.272,15.597
331,2025-12-12 04:13:50,1.1.1.1,GigabitEthernet0/0,2.223,12.345,10.1216,10.1216,136,126,10,7.352941176470589,7.057736790369427,4.269599914550781,16.081571578979492,2.0,0.0,1.602,6.982,9.439,11.276
332,2025-12-12 04:14:20,1.1.1.1,GigabitEthernet0/0,2.242,12.364,10.1217,10.1217,131,121,10,7.633587786259542,7.767107861101135,4.395961761474609,15.546560287475586,3.0,2.0,1.976,7.434,11.733,13.894
333,2025-12-12 04:14:51,1.1.1.1,GigabitEthernet0/0,2.284,11.393,9.1094,9.1094,138,129,9,6.521739130434782,7.006340248640194,4.168510437011719,14.256715774536133,5.0,1.0,1.476,6.79,9.811,11.033
334,2025-12-12 04:15:21,1.1.1.1,GigabitEthernet0/0,2.244,13.378,11.1339,11.1339,131,120,11,8.396946564885496,7.940530776977539,4.758596420288086,23.670434951782227,2.0,7.0,2.632,7.371,11.884,16.56
335,2025-12-12 04:15:53,1.1.1.1,GigabitEthernet0/0,2.218,11.33,9.1122,9.1122,117,108,9,7.6923076923076925,9.653018580542671,4.971504211425781,32.28902816772461,2.0,4.0,5.471,7.835,22.217,29.184
336,2025-12-12 04:16:23,1.1.1.1,GigabitEthernet0/0,2.275,11.384,9.1098,9.1098,128,119,9,7.03125,8.31297065029625,4.520654678344727,38.91897201538086,3.0,2.0,5.205,6.97,21.781,23.8
337,2025-12-12 04:16:53,1.1.1.1,GigabitEthernet0/0,2.221,11.339,9.1171,9.1171,134,125,9,6.7164179104477615,7.145238876342773,4.71806526184082,12.892961502075195,7.0,2.0,1.313,6.818,9.419,10.651
338,2025-12-12 04:17:22,1.1.1.1,GigabitEthernet0/0,2.337,12.459,10.1217,10.1217,135,125,10,7.4074074074074066,7.846920013427734,4.168510437011719,22.294282913208008,1.0,2.0,2.44,7.553,12.828,14.113
339,2025-12-12 04:17:53,1.1.1.1,GigabitEthernet0/0,2.263,4.287,2.024,2.024,130,128,2,1.5384615384615385,6.913075223565102,0,18.734216690063477,1.0,,1.846,6.557,9.762,11.151
340,2025-12-12 04:18:16,1.1.1.1,GigabitEthernet0/0,2.234,13.366,11.1329,11.1329,135,124,11,8.148148148148149,7.56088379890688,4.581928253173828,26.406526565551758,,2.0,2.927,6.844,11.718,17.445
341,2025-12-12 04:18:48,1.1.1.1,GigabitEthernet0/0,2.253,12.374,10.1208,10.1208,133,123,10,7.518796992481203,7.6315422368243455,4.55164909362793,25.13575553894043,1.0,3.0,2.65,7.037,10.357,16.433
342,2025-12-12 04:19:19,1.1.1.1,GigabitEthernet0/0,2.257,12.379,10.122,10.122,127,117,10,7.874015748031496,8.47980099865514,4.551172256469727,30.928373336791992,0.0,3.0,4.227,7.285,15.454,24.731
343,2025-12-12 04:19:50,1.1.1.1,GigabitEthernet0/0,2.275,14.42,12.1449,12.1449,137,125,12,8.75912408759124,7.391427993774414,4.457235336303711,17.101526260375977,6.0,6.0,1.894,7.01,9.97,14.621
344,2025-12-12 04:20:23,1.1.1.1,GigabitEthernet0/0,2.285,12.408,10.1228,10.1228,127,117,10,7.874015748031496,8.65060040074536,4.75764274597168,30.069589614868164,2.0,3.0,4.31,7.352,19.767,22.321
345,2025-12-12 04:20:54,1.1.1.1,GigabitEthernet0/0,2.251,11.362,9.1103,9.1103,131,122,9,6.870229007633588,7.719616420933457,4.590749740600586,31.364917755126953,2.0,8.0,3.532,6.882,11.068,22.81
346,2025-12-12 04:21:23,1.1.1.1,GigabitEthernet0/0,2.293,13.433,11.1392,11.1392,139,128,11,7.913669064748201,7.2678737342357635,4.553556442260742,16.30425453186035,2.0,2.0,1.788,6.911,9.709,12.064
347,2025-12-12 04:21:55,1.1.1.1,GigabitEthernet0/0,2.274,11.383,9.1085,9.1085,133,124,9,6.7669172932330826,7.564788864504907,4.390478134155273,30.079364776611328,1.0,4.0,2.936,6.816,10.89,13.459
348,2025-12-12 04:22:25,1.1.1.1,GigabitEthernet0/0,2.265,10.362,8.097,8.097,136,128,8,5.88235294117647,7.119679823517799,4.250049591064453,14.237642288208008,1.0,8.0,1.671,6.784,9.801,11.785
349,2025-12-12 04:22:54,1.1.1.1,GigabitEthernet0/0,2.266,11.377,9.1102,9.1102,132,123,9,6.8181818181818175,7.730096336302719,4.776716232299805,30.5173397064209,1.0,10.0,3.556,6.672,10.782,18.693
350,2025-12-12 04:23:24,1.1.1.1,GigabitEthernet0/0,2.209,12.331,10.1216,10.1216,131,121,10,7.633587786259542,7.595724310756715,4.369020462036133,20.357847213745117,1.0,5.0,2.504,7.144,10.327,16.436
351,2025-12-12 04:23:54,1.1.1.1,GigabitEthernet0/0,2.32,12.441,10.1213,10.1213,142,132,10,7.042253521126761,6.8435109022891885,3.843545913696289,26.60822868347168,1.0,7.0,2.146,6.587,8.889,9.987
352,2025-12-12 04:24:25,1.1.1.1,GigabitEthernet0/0,2.27,12.393,10.1233,10.1233,136,126,10,7.352941176470589,7.261656579517183,4.392147064208984,35.64310073852539,1.0,6.0,3.073,6.735,9.749,14.672
353,2025-12-12 04:24:56,1.1.1.1,GigabitEthernet0/0,2.238,12.359,10.121,10.121,135,125,10,7.4074074074074066,7.227136611938477,4.418134689331055,22.07207679748535,2.0,8.0,2.962,6.592,11.091,21.688
354,2025-12-12 04:25:27,1.1.1.1,GigabitEthernet0/0,2.355,10.451,8.0969,8.0969,142,134,8,5.633802816901409,6.814919300933383,4.492998123168945,10.933637619018555,2.0,,1.269,6.759,8.719,10.114
355,2025-12-12 04:25:56,1.1.1.1,GigabitEthernet0/0,2.244,11.355,9.1106,9.1106,139,130,9,6.474820143884892,6.596458875215971,4.613637924194336,21.020889282226562,1.0,6.0,1.939,6.076,8.779,10.32
356,2025-12-12 04:26:25,1.1.1.1,GigabitEthernet0/0,2.233,13.376,11.1428,11.1428,129,118,11,8.527131782945736,8.123179613533667,4.304647445678711,30.546903610229492,4.0,7.0,4.518,6.873,20.3,25.026
357,2025-12-12 04:26:57,1.1.1.1,GigabitEthernet0/0,2.261,10.356,8.0951,8.0951,135,127,8,5.9259259259259265,7.149412876039039,4.243373870849609,12.905120849609375,1.0,5.0,1.292,6.996,9.11,10.422
358,2025-12-12 04:27:26,1.1.1.1,GigabitEthernet0/0,2.209,13.351,11.1415,11.1415,128,117,11,8.59375,8.228562835954193,4.3659210205078125,19.311189651489258,2.0,8.0,2.463,7.603,12.83,14.058
359,2025-12-12 04:27:57,1.1.1.1,GigabitEthernet0/0,2.232,11.341,9.1084,9.1084,132,123,9,6.8181818181818175,7.513362217724808,0,19.574403762817383,1.0,7.0,2.456,7.069,11.379,14.961
360,2025-12-12 04:28:27,1.1.1.1,GigabitEthernet0/0,2.233,11.346,9.1131,9.1131,141,132,9,6.382978723404255,6.304464556954124,4.030466079711914,10.639667510986328,1.0,4.0,1.263,6.014,8.301,9.328
361,2025-12-12 04:28:57,1.1.1.1,GigabitEthernet0/0,2.236,12.358,10.122,10.122,132,122,10,7.575757575757576,7.711381208701212,4.3182373046875,31.086444854736328,6.0,9.0,3.677,6.823,11.575,20.082
