Experiment,Date,Ping_Target,Tracked_Interface,Fail_Start_Time,Fail_End_Time,Failover_Duration_sec,Ping_Loss_Duration_sec,Total_Pings,Successful_Pings,Lost_Pings,Packet_Loss_Percent,Avg_Latency_ms,Min_Latency_ms,Max_Latency_ms,CPU_Before,CPU_After,Jitter_ms,Median_Latency_ms,Latency_95th_ms,Latency_99th_ms
234,2025-12-12 15:37:15,1.1.1.1,GigabitEthernet0/0,2.298,6.346,4.0477,4.0477,134,130,4,2.9850746268656714,6.964852259709285,4.590511322021484,11.336326599121094,3.0,9.0,1.262,6.894,9.282,10.329
235,2025-12-12 15:37:40,1.1.1.1,GigabitEthernet0/0,2.242,6.29,4.0481,4.0481,124,120,4,3.225806451612903,8.055500189463297,4.804134368896484,17.93384552001953,3.0,9.0,2.08,7.568,11.6,16.436
236,2025-12-12 15:38:04,1.1.1.1,GigabitEthernet0/0,2.276,6.324,4.048,4.048,131,127,4,3.0534351145038165,7.19932496078371,3.7033557891845703,13.263225555419922,1.0,11.0,1.372,7.039,9.649,11.271
237,2025-12-12 15:38:29,1.1.1.1,GigabitEthernet0/0,2.3,6.348,4.0482,4.0482,132,128,4,3.0303030303030303,7.107879966497421,4.645347595214844,10.039091110229492,1.0,10.0,1.227,6.939,9.194,9.801
238,2025-12-12 15:38:54,1.1.1.1,GigabitEthernet0/0,2.219,6.269,4.0497,4.0497,128,124,4,3.125,7.154276294092978,4.257440567016602,14.90163803100586,2.0,12.0,1.769,6.68,10.598,12.228
239,2025-12-12 15:39:19,1.1.1.1,GigabitEthernet0/0,2.323,5.36,3.0367,3.0367,131,128,3,2.2900763358778624,7.392818108201027,4.013538360595703,20.936965942382812,4.0,13.0,2.249,6.927,11.848,13.768
240,2025-12-12 15:39:42,1.1.1.1,GigabitEthernet0/0,2.264,6.313,4.0486,4.0486,118,114,4,3.389830508474576,8.964109839054576,4.781961441040039,27.651309967041016,1.0,9.0,4.734,7.486,21.432,24.058
241,2025-12-12 15:40:07,1.1.1.1,GigabitEthernet0/0,2.277,5.314,3.037,3.037,122,119,3,2.459016393442623,8.246355697888287,4.713773727416992,22.590160369873047,2.0,12.0,3.886,7.186,20.471,22.145
242,2025-12-12 15:40:31,1.1.1.1,GigabitEthernet0/0,2.257,6.306,4.0485,4.0485,131,127,4,3.0534351145038165,7.127551581915908,3.4308433532714844,13.193368911743164,3.0,,1.71,7.168,9.778,11.679
243,2025-12-12 15:40:55,1.1.1.1,GigabitEthernet0/0,2.264,6.314,4.0497,4.0497,131,127,4,3.0534351145038165,7.159227461326779,4.4307708740234375,11.541604995727539,4.0,14.0,1.287,6.976,9.305,9.921
244,2025-12-12 15:41:20,1.1.1.1,GigabitEthernet0/0,2.29,6.339,4.0483,4.0483,132,128,4,3.0303030303030303,7.2378795593976974,4.152774810791016,14.522552490234375,3.0,10.0,1.586,6.898,10.195,12.817
245,2025-12-12 15:41:45,1.1.1.1,GigabitEthernet0/0,2.232,6.282,4.0498,4.0498,123,119,4,3.2520325203252036,8.139025263425683,5.125761032104492,29.32906150817871,2.0,6.0,3.693,7.49,11.367,25.254
246,2025-12-12 15:42:09,1.1.1.1,GigabitEthernet0/0,2.285,5.32,3.035,3.035,131,128,3,2.2900763358778624,7.187431678175926,4.489898681640625,11.733770370483398,2.0,15.0,1.334,7.02,9.519,10.522
247,2025-12-12 15:42:33,1.1.1.1,GigabitEthernet0/0,2.229,6.278,4.0494,4.0494,128,124,4,3.125,7.261330081570533,4.13203239440918,12.412071228027344,2.0,10.0,1.328,7.049,9.706,10.813
248,2025-12-12 15:42:58,1.1.1.1,GigabitEthernet0/0,2.242,6.289,4.0468,4.0468,131,127,4,3.0534351145038165,6.953218790489857,4.062891006469727,13.312339782714844,3.0,10.0,1.395,6.705,9.424,10.364
249,2025-12-12 15:43:23,1.1.1.1,GigabitEthernet0/0,2.349,6.403,4.0544,4.0544,134,130,4,2.9850746268656714,7.238531112670898,4.063606262207031,15.428304672241211,1.0,16.0,1.729,6.876,10.986,12.694
250,2025-12-12 15:43:48,1.1.1.1,GigabitEthernet0/0,2.248,6.296,4.0485,4.0485,126,122,4,3.1746031746031744,7.751058359615138,4.286289215087891,21.544218063354492,7.0,8.0,2.44,7.267,10.965,17.15
251,2025-12-12 15:44:12,1.1.1.1,GigabitEthernet0/0,2.314,6.364,4.0499,4.0499,123,119,4,3.2520325203252036,8.453303024548443,5.453348159790039,31.665802001953125,3.0,8.0,3.829,7.582,13.505,23.618
252,2025-12-12 15:44:37,1.1.1.1,GigabitEthernet0/0,2.31,5.346,3.0361,3.0361,128,125,3,2.34375,7.767904281616211,4.9571990966796875,30.421733856201172,2.0,15.0,3.629,7.17,10.922,23.806
253,2025-12-12 15:45:01,1.1.1.1,GigabitEthernet0/0,2.285,5.322,3.0363,3.0363,129,126,3,2.3255813953488373,7.378667119949583,5.146503448486328,12.814760208129883,2.0,10.0,1.443,7.154,9.919,11.099
254,2025-12-12 15:45:25,1.1.1.1,GigabitEthernet0/0,2.229,6.278,4.0485,4.0485,133,129,4,3.007518796992481,6.579912910165713,4.288196563720703,10.053157806396484,2.0,14.0,1.203,6.366,9.382,9.949
255,2025-12-12 15:45:50,1.1.1.1,GigabitEthernet0/0,2.347,6.396,4.0488,4.0488,136,132,4,2.941176470588235,7.077200846238569,4.496335983276367,29.964447021484375,6.0,8.0,2.424,6.69,9.226,11.283
256,2025-12-12 15:46:15,1.1.1.1,GigabitEthernet0/0,2.242,6.292,4.0496,4.0496,127,123,4,3.149606299212598,7.619512759573091,3.6628246307373047,17.34614372253418,2.0,8.0,1.902,7.243,10.389,13.771
257,2025-12-12 15:46:39,1.1.1.1,GigabitEthernet0/0,2.256,6.304,4.0486,4.0486,127,123,4,3.149606299212598,7.542503558523286,3.674030303955078,12.074708938598633,3.0,8.0,1.591,7.317,10.422,11.936
258,2025-12-12 15:47:04,1.1.1.1,GigabitEthernet0/0,2.231,6.281,4.0498,4.0498,128,124,4,3.125,7.235248242655108,5.003929138183594,15.182971954345703,2.0,10.0,1.701,6.983,9.579,12.18
259,2025-12-12 15:47:29,1.1.1.1,GigabitEthernet0/0,2.265,6.315,4.0491,4.0491,129,125,4,3.10077519379845,7.357454299926758,4.891633987426758,15.672445297241211,2.0,12.0,1.696,7.015,9.511,14.335
260,2025-12-12 15:47:53,1.1.1.1,GigabitEthernet0/0,2.241,5.285,3.0438,3.0438,118,115,3,2.5423728813559325,8.732430831245754,5.465269088745117,22.693634033203125,2.0,15.0,3.402,7.941,14.399,21.89
261,2025-12-12 15:48:17,1.1.1.1,GigabitEthernet0/0,2.299,6.349,4.0499,4.0499,131,127,4,3.0534351145038165,7.267619681170606,4.39000129699707,13.498783111572266,4.0,14.0,1.488,7.149,9.823,11.672
262,2025-12-12 15:48:42,1.1.1.1,GigabitEthernet0/0,2.311,6.359,4.0488,4.0488,123,119,4,3.2520325203252036,8.535439226807666,4.720926284790039,32.83262252807617,2.0,9.0,4.406,7.503,20.342,23.647
263,2025-12-12 15:49:07,1.1.1.1,GigabitEthernet0/0,2.261,6.31,4.0486,4.0486,123,119,4,3.2520325203252036,7.960381628084583,3.674745559692383,23.67711067199707,1.0,9.0,3.122,7.159,14.307,16.182
264,2025-12-12 15:49:31,1.1.1.1,GigabitEthernet0/0,2.24,6.289,4.0486,4.0486,122,118,4,3.278688524590164,8.276064517134326,5.002498626708984,32.03892707824707,2.0,8.0,3.578,7.37,12.233,22.136
265,2025-12-12 15:49:56,1.1.1.1,GigabitEthernet0/0,2.336,6.385,4.049,4.049,128,124,4,3.125,8.082582104590632,4.459619522094727,23.634910583496094,2.0,12.0,2.063,7.813,10.969,11.797
266,2025-12-12 15:50:21,1.1.1.1,GigabitEthernet0/0,2.252,6.301,4.0487,4.0487,125,121,4,3.2,7.845718998554324,4.284381866455078,20.640850067138672,3.0,9.0,2.413,7.307,13.256,15.103
267,2025-12-12 15:50:45,1.1.1.1,GigabitEthernet0/0,2.281,6.331,4.0498,4.0498,130,126,4,3.076923076923077,7.315510795229957,4.6749114990234375,11.494636535644531,3.0,7.0,1.462,7.122,10.114,11.331
268,2025-12-12 15:51:10,1.1.1.1,GigabitEthernet0/0,2.251,6.299,4.048,4.048,124,120,4,3.225806451612903,8.052817980448404,5.187034606933594,13.516664505004883,3.0,14.0,1.628,7.681,11.111,12.365
269,2025-12-12 15:51:35,1.1.1.1,GigabitEthernet0/0,2.282,6.33,4.0478,4.0478,131,127,4,3.0534351145038165,7.294900774017093,4.443168640136719,18.65839958190918,4.0,12.0,2.109,6.866,10.341,13.177
270,2025-12-12 15:52:00,1.1.1.1,GigabitEthernet0/0,2.295,6.344,4.0492,4.0492,132,128,4,3.0303030303030303,7.217666134238243,4.535436630249023,13.275623321533203,2.0,10.0,1.554,7.02,10.054,11.726
271,2025-12-12 15:52:24,1.1.1.1,GigabitEthernet0/0,2.397,5.437,3.0398,3.0398,133,130,3,2.2556390977443606,7.694807419410119,4.442930221557617,38.674354553222656,1.0,14.0,4.277,6.651,12.728,22.876
272,2025-12-12 15:52:48,1.1.1.1,GigabitEthernet0/0,2.311,6.359,4.048,4.048,133,129,4,3.007518796992481,7.184902826944987,3.6208629608154297,15.34581184387207,2.0,10.0,2.264,6.541,11.81,14.89
273,2025-12-12 15:53:13,1.1.1.1,GigabitEthernet0/0,2.263,6.312,4.049,4.049,122,118,4,3.278688524590164,8.423896159155895,4.263162612915039,35.92419624328613,2.0,9.0,5.09,7.093,21.674,27.585
274,2025-12-12 15:53:37,1.1.1.1,GigabitEthernet0/0,2.307,5.344,3.0361,3.0361,125,122,3,2.4,7.992762034056617,4.053831100463867,33.45084190368652,2.0,14.0,3.884,7.014,11.727,23.736
275,2025-12-12 15:54:01,1.1.1.1,GigabitEthernet0/0,2.244,6.292,4.0484,4.0484,123,119,4,3.2520325203252036,8.046725217033835,4.182577133178711,22.316694259643555,3.0,7.0,2.615,7.553,12.426,16.607
276,2025-12-12 15:54:26,1.1.1.1,GigabitEthernet0/0,2.29,6.339,4.0486,4.0486,127,123,4,3.149606299212598,7.868896654950894,3.5064220428466797,15.34128189086914,2.0,10.0,1.627,7.58,10.135,12.816
277,2025-12-12 15:54:51,1.1.1.1,GigabitEthernet0/0,2.282,5.32,3.0373,3.0373,119,116,3,2.5210084033613445,8.857628394817484,5.082607269287109,24.514436721801758,2.0,10.0,2.858,8.389,14.612,17.586
278,2025-12-12 15:55:14,1.1.1.1,GigabitEthernet0/0,2.265,6.313,4.049,4.049,122,118,4,3.278688524590164,8.260367280345852,4.281759262084961,17.63606071472168,3.0,16.0,2.251,7.758,13.465,15.238
279,2025-12-12 15:55:39,1.1.1.1,GigabitEthernet0/0,2.276,6.325,4.0493,4.0493,127,123,4,3.149606299212598,7.706366903413602,5.101442337036133,11.60120964050293,3.0,12.0,1.318,7.683,9.407,10.923
280,2025-12-12 15:56:04,1.1.1.1,GigabitEthernet0/0,2.259,6.31,4.0505,4.0505,125,121,4,3.2,8.05266041401004,4.793643951416016,26.084184646606445,2.0,9.0,2.294,7.531,10.607,12.233
281,2025-12-12 15:56:29,1.1.1.1,GigabitEthernet0/0,2.247,6.297,4.0496,4.0496,128,124,4,3.125,7.435410253463253,4.405736923217773,13.014078140258789,1.0,8.0,1.421,7.329,9.717,11.089
282,2025-12-12 15:56:53,1.1.1.1,GigabitEthernet0/0,2.426,6.477,4.0502,4.0502,131,127,4,3.0534351145038165,8.274801134124516,4.365682601928711,39.270877838134766,1.0,,3.533,7.568,12.666,15.871
283,2025-12-12 15:57:18,1.1.1.1,GigabitEthernet0/0,2.228,6.277,4.0483,4.0483,123,119,4,3.2520325203252036,8.016203631873893,3.6504268646240234,17.77935028076172,3.0,8.0,2.639,7.097,13.704,15.894
284,2025-12-12 15:57:43,1.1.1.1,GigabitEthernet0/0,2.262,6.309,4.0474,4.0474,126,122,4,3.1746031746031744,7.695454065916969,4.536628723144531,29.25705909729004,3.0,8.0,3.916,6.791,11.031,23.275
285,2025-12-12 15:58:07,1.1.1.1,GigabitEthernet0/0,2.25,6.298,4.0487,4.0487,130,126,4,3.076923076923077,7.143813466268872,4.589080810546875,13.442039489746094,3.0,10.0,1.377,6.924,9.162,10.507
286,2025-12-12 15:58:32,1.1.1.1,GigabitEthernet0/0,2.267,6.316,4.0483,4.0483,131,127,4,3.0534351145038165,7.114278988575372,3.448486328125,10.35761833190918,3.0,14.0,1.151,7.107,8.861,9.613
287,2025-12-12 15:58:57,1.1.1.1,GigabitEthernet0/0,2.274,6.322,4.048,4.048,134,130,4,2.9850746268656714,6.804044430072491,3.875255584716797,13.194084167480469,8.0,10.0,1.601,6.605,9.786,12.709
288,2025-12-12 15:59:22,1.1.1.1,GigabitEthernet0/0,2.273,5.309,3.0358,3.0358,133,130,3,2.2556390977443606,6.799052311823918,3.6623477935791016,11.38162612915039,1.0,9.0,1.171,6.713,8.617,9.407
289,2025-12-12 15:59:45,1.1.1.1,GigabitEthernet0/0,2.245,5.281,3.0362,3.0362,128,125,3,2.34375,7.351871490478516,4.688501358032227,15.162467956542969,1.0,13.0,1.753,7.129,10.532,12.995
290,2025-12-12 16:00:09,1.1.1.1,GigabitEthernet0/0,2.245,6.292,4.0469,4.0469,129,125,4,3.10077519379845,7.291669845581055,4.822969436645508,14.043569564819336,2.0,11.0,1.543,7.076,9.864,10.94
291,2025-12-12 16:00:34,1.1.1.1,GigabitEthernet0/0,2.286,5.323,3.0372,3.0372,131,128,3,2.2900763358778624,7.178792729973793,4.079580307006836,13.409137725830078,2.0,13.0,1.493,6.964,9.454,12.1
292,2025-12-12 16:00:57,1.1.1.1,GigabitEthernet0/0,2.325,6.374,4.0485,4.0485,135,131,4,2.9629629629629632,6.934726511249106,4.152774810791016,13.108015060424805,3.0,8.0,1.346,6.819,9.147,10.877
293,2025-12-12 16:01:22,1.1.1.1,GigabitEthernet0/0,2.26,6.31,4.0498,4.0498,123,119,4,3.2520325203252036,8.163926982078232,3.9412975311279297,23.792028427124023,2.0,8.0,3.438,7.348,14.681,21.449
294,2025-12-12 16:01:47,1.1.1.1,GigabitEthernet0/0,2.265,5.301,3.0361,3.0361,128,125,3,2.34375,7.411600112915039,4.305124282836914,16.247034072875977,2.0,12.0,2.044,6.873,11.028,14.259
295,2025-12-12 16:02:11,1.1.1.1,GigabitEthernet0/0,2.261,5.298,3.0367,3.0367,123,120,3,2.4390243902439024,7.993175586064656,4.305601119995117,26.397228240966797,2.0,14.0,4.038,6.802,20.716,21.754
296,2025-12-12 16:02:35,1.1.1.1,GigabitEthernet0/0,2.366,6.415,4.0491,4.0491,125,121,4,3.2,8.57332915313973,4.75311279296875,42.81330108642578,2.0,11.0,5.071,7.318,14.427,26.004
297,2025-12-12 16:02:59,1.1.1.1,GigabitEthernet0/0,2.221,6.268,4.0473,4.0473,120,116,4,3.3333333333333335,8.456618621431549,4.548788070678711,24.57737922668457,2.0,7.0,3.265,7.54,13.674,18.813
298,2025-12-12 16:03:24,1.1.1.1,GigabitEthernet0/0,2.253,6.302,4.0496,4.0496,130,126,4,3.076923076923077,7.160845256987072,4.435539245605469,15.1519775390625,2.0,9.0,1.771,6.845,10.484,12.442
299,2025-12-12 16:03:49,1.1.1.1,GigabitEthernet0/0,2.251,6.299,4.0483,4.0483,134,130,4,2.9850746268656714,6.660971274742713,5.200862884521484,10.307788848876953,2.0,12.0,0.998,6.5,8.62,9.622
300,2025-12-12 16:04:13,1.1.1.1,GigabitEthernet0/0,2.268,6.317,4.0485,4.0485,130,126,4,3.076923076923077,7.200734955923898,3.8132667541503906,12.449502944946289,2.0,11.0,1.341,6.967,9.506,10.485
301,2025-12-12 16:04:38,1.1.1.1,GigabitEthernet0/0,2.314,6.361,4.0472,4.0472,137,133,4,2.9197080291970803,6.794778924239309,4.633903503417969,12.134790420532227,2.0,14.0,1.221,6.604,8.744,11.65
302,2025-12-12 16:05:03,1.1.1.1,GigabitEthernet0/0,2.261,6.31,4.0494,4.0494,125,121,4,3.2,7.997944335306972,4.280567169189453,28.89728546142578,6.0,10.0,3.838,7.088,11.385,25.975
303,2025-12-12 16:05:27,1.1.1.1,GigabitEthernet0/0,2.221,5.258,3.0368,3.0368,129,126,3,2.3255813953488373,6.942960951063368,4.354715347290039,11.579513549804688,2.0,8.0,1.271,6.694,8.97,10.793
304,2025-12-12 16:05:51,1.1.1.1,GigabitEthernet0/0,2.367,5.41,3.0431,3.0431,127,124,3,2.3622047244094486,7.94781792548395,4.204988479614258,28.0759334564209,2.0,16.0,3.276,7.223,12.157,16.411
305,2025-12-12 16:06:15,1.1.1.1,GigabitEthernet0/0,2.303,5.34,3.0364,3.0364,131,128,3,2.2900763358778624,7.243696600198746,4.642009735107422,14.566183090209961,4.0,15.0,1.801,6.874,10.8,13.005
306,2025-12-12 16:06:39,1.1.1.1,GigabitEthernet0/0,2.236,5.277,3.0402,3.0402,116,113,3,2.586206896551724,9.036657029548577,4.930734634399414,34.185171127319336,1.0,5.0,5.706,7.16,22.547,26.712
307,2025-12-12 16:07:02,1.1.1.1,GigabitEthernet0/0,2.245,5.282,3.0371,3.0371,113,110,3,2.6548672566371683,9.496064619584518,4.90117073059082,39.48545455932617,4.0,14.0,5.837,7.662,23.372,28.585
308,2025-12-12 16:07:26,1.1.1.1,GigabitEthernet0/0,2.221,6.268,4.0468,4.0468,124,120,4,3.225806451612903,7.863084475199382,4.16874885559082,14.40882682800293,3.0,9.0,2.054,7.541,12.347,14.243
309,2025-12-12 16:07:51,1.1.1.1,GigabitEthernet0/0,2.236,6.284,4.0477,4.0477,126,122,4,3.1746031746031744,7.695997347597216,4.479169845581055,26.538848876953125,2.0,13.0,3.036,6.965,12.516,15.584
310,2025-12-12 16:08:16,1.1.1.1,GigabitEthernet0/0,2.285,5.321,3.0362,3.0362,133,130,3,2.2556390977443606,7.002507723294771,3.914356231689453,15.511751174926758,2.0,14.0,1.484,6.85,9.297,11.426
311,2025-12-12 16:08:40,1.1.1.1,GigabitEthernet0/0,2.232,6.28,4.0482,4.0482,130,126,4,3.076923076923077,7.1594658352079845,4.7283172607421875,11.748075485229492,2.0,8.0,1.476,6.96,9.915,11.321
312,2025-12-12 16:09:04,1.1.1.1,GigabitEthernet0/0,2.245,6.293,4.0483,4.0483,131,127,4,3.0534351145038165,7.016660660270631,3.950357437133789,13.386964797973633,2.0,11.0,1.406,6.895,9.082,10.951
313,2025-12-12 16:09:29,1.1.1.1,GigabitEthernet0/0,2.213,6.262,4.0487,4.0487,129,125,4,3.10077519379845,7.020151138305664,4.509210586547852,14.269351959228516,3.0,8.0,1.431,6.776,9.176,10.635
314,2025-12-12 16:09:54,1.1.1.1,GigabitEthernet0/0,2.266,6.314,4.0482,4.0482,132,128,4,3.0303030303030303,6.969587877392769,4.777669906616211,14.98556137084961,2.0,10.0,1.337,6.652,8.8,11.046
315,2025-12-12 16:10:18,1.1.1.1,GigabitEthernet0/0,2.231,6.287,4.0558,4.0558,126,122,4,3.1746031746031744,7.611941118709376,4.1561126708984375,17.3647403717041,2.0,12.0,1.752,7.403,9.954,12.288
316,2025-12-12 16:10:43,1.1.1.1,GigabitEthernet0/0,2.246,6.294,4.0482,4.0482,125,121,4,3.2,7.868262361889043,4.509925842285156,18.578767776489258,3.0,11.0,2.407,7.142,12.808,15.181
317,2025-12-12 16:11:08,1.1.1.1,GigabitEthernet0/0,2.324,6.372,4.0477,4.0477,129,125,4,3.10077519379845,7.7195892333984375,4.216432571411133,30.02333641052246,6.0,10.0,3.815,6.874,10.403,23.534
318,2025-12-12 16:11:32,1.1.1.1,GigabitEthernet0/0,2.361,6.41,4.0488,4.0488,125,121,4,3.2,8.6229950928491,4.4307708740234375,27.24766731262207,1.0,6.0,4.464,7.193,21.635,23.759
319,2025-12-12 16:11:57,1.1.1.1,GigabitEthernet0/0,2.293,6.341,4.048,4.048,135,131,4,2.9629629629629632,6.716020234668528,4.18853759765625,10.497808456420898,2.0,8.0,1.328,6.583,9.414,10.074
320,2025-12-12 16:12:22,1.1.1.1,GigabitEthernet0/0,2.241,5.278,3.037,3.037,129,126,3,2.3255813953488373,7.196159589858282,4.022121429443359,13.748884201049805,2.0,13.0,1.63,6.786,9.641,11.469
321,2025-12-12 16:12:45,1.1.1.1,GigabitEthernet0/0,2.272,6.32,4.0478,4.0478,131,127,4,3.0534351145038165,7.166809923066868,4.187107086181641,11.536121368408203,3.0,,1.334,7.022,9.231,10.41
322,2025-12-12 16:13:10,1.1.1.1,GigabitEthernet0/0,2.293,6.342,4.0492,4.0492,133,129,4,3.007518796992481,7.056541221086369,4.388332366943359,10.21122932434082,5.0,10.0,1.193,6.919,9.199,9.789
323,2025-12-12 16:13:35,1.1.1.1,GigabitEthernet0/0,2.25,6.299,4.0485,4.0485,129,125,4,3.10077519379845,7.352718353271484,4.110574722290039,18.115997314453125,3.0,7.0,2.295,6.646,11.59,14.484
324,2025-12-12 16:13:59,1.1.1.1,GigabitEthernet0/0,2.294,5.331,3.0377,3.0377,135,132,3,2.2222222222222223,6.666297262365168,4.674434661865234,12.27712631225586,2.0,16.0,1.273,6.464,9.063,9.466
325,2025-12-12 16:14:23,1.1.1.1,GigabitEthernet0/0,2.291,6.339,4.0479,4.0479,132,128,4,3.0303030303030303,7.168451324105263,3.765106201171875,15.530109405517578,2.0,8.0,1.511,6.927,9.269,11.188
326,2025-12-12 16:14:48,1.1.1.1,GigabitEthernet0/0,2.326,6.374,4.0485,4.0485,126,122,4,3.1746031746031744,8.21643774626685,4.233121871948242,36.9572639465332,2.0,13.0,4.09,7.437,11.685,21.3
327,2025-12-12 16:15:13,1.1.1.1,GigabitEthernet0/0,2.259,5.296,3.0369,3.0369,123,120,3,2.4390243902439024,8.04275075594584,4.374980926513672,17.511367797851562,1.0,14.0,2.529,7.237,14.16,15.264
328,2025-12-12 16:15:37,1.1.1.1,GigabitEthernet0/0,2.302,5.338,3.0364,3.0364,123,120,3,2.4390243902439024,8.326035737991333,4.585981369018555,27.163267135620117,1.0,12.0,3.067,7.591,12.884,18.454
329,2025-12-12 16:16:01,1.1.1.1,GigabitEthernet0/0,2.279,5.316,3.0366,3.0366,119,116,3,2.5210084033613445,8.742788742328512,4.616737365722656,31.32772445678711,2.0,11.0,4.643,7.433,20.912,25.264
330,2025-12-12 16:16:24,1.1.1.1,GigabitEthernet0/0,2.326,6.374,4.0483,4.0483,134,130,4,2.9850746268656714,7.202896705040565,4.420757293701172,13.479948043823242,2.0,13.0,1.451,7.087,9.593,10.569
331,2025-12-12 16:16:49,1.1.1.1,GigabitEthernet0/0,2.35,6.4,4.0502,4.0502,125,121,4,3.2,8.494115072833605,4.682302474975586,39.96706008911133,2.0,13.0,4.505,7.352,15.132,22.0
332,2025-12-12 16:17:14,1.1.1.1,GigabitEthernet0/0,2.259,6.306,4.0475,4.0475,130,126,4,3.076923076923077,7.124251789516872,4.140138626098633,13.149261474609375,2.0,8.0,1.37,7.121,9.137,9.928
333,2025-12-12 16:17:38,1.1.1.1,GigabitEthernet0/0,2.273,6.322,4.0486,4.0486,132,128,4,3.0303030303030303,7.107531651854515,3.3783912658691406,11.12055778503418,2.0,8.0,1.347,6.811,9.233,10.29
334,2025-12-12 16:18:03,1.1.1.1,GigabitEthernet0/0,2.287,6.336,4.0491,4.0491,130,126,4,3.076923076923077,7.431959349011618,4.441499710083008,12.17198371887207,2.0,8.0,1.618,7.325,10.45,11.436
335,2025-12-12 16:18:28,1.1.1.1,GigabitEthernet0/0,2.377,5.413,3.0362,3.0362,131,128,3,2.2900763358778624,7.7782925218343735,4.262685775756836,30.939579010009766,1.0,15.0,3.787,7.005,12.208,23.757
336,2025-12-12 16:18:52,1.1.1.1,GigabitEthernet0/0,2.287,6.336,4.0489,4.0489,132,128,4,3.0303030303030303,7.118115201592445,4.863977432250977,12.494564056396484,2.0,8.0,1.316,6.859,9.311,10.25
337,2025-12-12 16:19:16,1.1.1.1,GigabitEthernet0/0,2.321,6.37,4.0495,4.0495,128,124,4,3.125,8.097642852414038,3.8864612579345703,29.9074649810791,2.0,13.0,3.505,7.397,10.965,24.636
338,2025-12-12 16:19:41,1.1.1.1,GigabitEthernet0/0,2.337,6.385,4.048,4.048,130,126,4,3.076923076923077,7.6906889203994995,4.5623779296875,16.779184341430664,6.0,14.0,2.115,7.303,11.667,14.263
339,2025-12-12 16:20:06,1.1.1.1,GigabitEthernet0/0,2.305,6.354,4.0494,4.0494,128,124,4,3.125,7.637712263291882,3.609895706176758,29.625654220581055,3.0,9.0,3.531,7.056,10.094,23.878
340,2025-12-12 16:20:31,1.1.1.1,GigabitEthernet0/0,2.299,5.335,3.036,3.036,119,116,3,2.5210084033613445,9.017512716096023,4.546642303466797,25.71892738342285,2.0,14.0,4.273,7.797,21.281,24.108
341,2025-12-12 16:20:54,1.1.1.1,GigabitEthernet0/0,2.282,6.331,4.0492,4.0492,133,129,4,3.007518796992481,6.993890732757805,4.256725311279297,11.687040328979492,1.0,7.0,1.245,6.845,9.284,9.7
342,2025-12-12 16:21:19,1.1.1.1,GigabitEthernet0/0,2.293,5.33,3.037,3.037,128,125,3,2.34375,7.646390914916992,4.479646682739258,23.605823516845703,2.0,15.0,2.986,7.077,10.469,21.681
343,2025-12-12 16:21:43,1.1.1.1,GigabitEthernet0/0,2.237,6.285,4.0478,4.0478,123,119,4,3.2520325203252036,8.162825047468939,4.143476486206055,24.28269386291504,7.0,9.0,3.232,7.277,13.356,21.677
344,2025-12-12 16:22:07,1.1.1.1,GigabitEthernet0/0,2.269,6.319,4.0492,4.0492,130,126,4,3.076923076923077,7.299122356233143,4.313230514526367,12.482166290283203,2.0,7.0,1.359,7.171,9.281,11.225
345,2025-12-12 16:22:32,1.1.1.1,GigabitEthernet0/0,2.25,6.297,4.0477,4.0477,125,121,4,3.2,7.826578518575873,4.696846008300781,15.480279922485352,1.0,7.0,1.842,7.549,10.433,13.43
346,2025-12-12 16:22:57,1.1.1.1,GigabitEthernet0/0,2.242,5.278,3.0361,3.0361,126,123,3,2.380952380952381,7.554459378002136,5.28717041015625,13.285160064697266,2.0,12.0,1.42,7.199,9.764,11.398
347,2025-12-12 16:23:21,1.1.1.1,GigabitEthernet0/0,2.263,5.299,3.0362,3.0362,135,132,3,2.2222222222222223,6.463558384866426,3.454923629760742,10.413646697998047,2.0,14.0,1.049,6.418,8.151,8.859
348,2025-12-12 16:23:45,1.1.1.1,GigabitEthernet0/0,2.228,5.263,3.0352,3.0352,125,122,3,2.4,7.620956076950323,4.019498825073242,11.838436126708984,1.0,8.0,1.481,7.539,10.431,10.945
349,2025-12-12 16:24:08,1.1.1.1,GigabitEthernet0/0,2.302,5.338,3.0361,3.0361,129,126,3,2.3255813953488373,7.399574158683656,4.115581512451172,17.31705665588379,3.0,14.0,2.328,6.729,11.357,15.412
350,2025-12-12 16:24:32,1.1.1.1,GigabitEthernet0/0,2.293,6.34,4.0478,4.0478,133,129,4,3.007518796992481,7.056397061015284,4.045724868774414,12.321233749389648,2.0,10.0,1.524,7.023,9.585,10.421
351,2025-12-12 16:24:57,1.1.1.1,GigabitEthernet0/0,2.364,6.412,4.0477,4.0477,129,125,4,3.10077519379845,8.052324295043945,4.549264907836914,34.29555892944336,3.0,14.0,4.026,7.028,12.752,24.268
352,2025-12-12 16:25:21,1.1.1.1,GigabitEthernet0/0,2.286,5.323,3.0363,3.0363,128,125,3,2.34375,7.549190521240234,4.191160202026367,16.045808792114258,4.0,9.0,1.848,7.333,10.042,12.153
353,2025-12-12 16:25:45,1.1.1.1,GigabitEthernet0/0,2.211,6.26,4.0491,4.0491,115,111,4,3.4782608695652173,9.160458504616678,4.142999649047852,30.107975006103516,2.0,12.0,5.502,7.351,22.511,27.636
